해당년도,발매년도,노래제목,가수이름,가수성별,그룹-솔로,작사가,가사
1990,1994,널 기다리며,전일식,m,s,미상,"또 다른 세상을 내가 느낀 건
널 잃고 헤메던 그때
널 이해한다고 말해왔지만
나만의 생각이었어
어둔 세상속에
네가 날 버리던 시간들
다시 그리울거야
너를 느끼던 눈빛
익숙했던 그 자리 그대로인 걸
내가 줄 수 없었던
니가 찾아다니던
화려한 너의 모습
하지만 이 자리가 그리워질때
그때 내게로 다시 돌아와

널 알지 못했지
너의 눈 속에
비춰진 나의 모습을
널 이해한다고 말해왔지만
나만의 생각이었어
어둔 세상속에
네가 날 버리던 시간들
다시 그리울거야
너를 느끼던 눈빛
익숙했던 그 자리 그대로인 걸
내가 줄 수 없었던
니가 찾아다니던
화려한 너의 모습
하지만 이 자리가 그리워질때
그때 내게로 다시 돌아와"
1990,1990,애모,김수희,f,s,유영건,"그대 가슴에 얼굴을 묻고
오늘은 울고 싶어라
세월의 강 넘어 우리 사랑은
눈물 속에 흔들리는데
얼만큼 나 더 살아야
그대를 잊을 수 있나
한 마디 말이 모자라서
다가설 수 없는 사람아
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어 드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
당신은 나의 남자여"
1990,1990,사랑을 그대 품안에,최진영,m,s,미상,"가만히 다가가
손 잡으니
작은불 켜지면서
또 다른 세상
열리는것 같아

그대 낮은 소리로
나의 이름 부르니
나는 그대 앞에서
큰 의미가 되네
어쩌면 내인생
달라질것만 같은
기쁜 느낌
혼자 떠돌던
지나간 날들이
이제야 비로소
안길곳을 찾았으니
너에게
내사랑 바칠거야
너에게 모든걸
내 모든걸 그대 품안에

혼자 떠돌던
지나간 날들이
이제야 비로소
안길곳을 찾았으니
너에게
내사랑 바칠거야
너에게 모든걸
내 모든걸 그대 품안에

온세상 향해서 말할거야
그 어떤 시련들도
우리의 시간
막을수 없다고

자 이제 일어나
바로 지금"
1990,1993,그대의 향기,유영진,m,s,이수만,"아직도 난
그대 꿈같은 눈빛속을
못 잊어 찾아 헤매이는데
그대는 가끔씩 향기로 다가와
신비스런 느낌으로
나를 날아 오르게 해
어떡해야 그댈
잊을 수 있을런지
지금 난 앞을 볼 수 없는데
그늘진 두 눈에 흐르는 눈물로
나는 무엇을 위해서
살아야 하는걸까
안녕이란 말을 꼭 해야 한다면
차라리 세상 모든 빛을 잃으리
이젠 나에게 돌아와 그대
쓰러져 어두워 갈 때
나를 안아줘
그대 향기

안녕이란 말을 꼭 해야 한다면
차라리 세상 모든 빛을 잃으리
이젠 나에게 돌아와 그대
쓰러져 어두워 갈 때
나를 안아줘

그대 향기"
1990,1994,W.H.I.T.E.,화이트,m,g,유영석,"램프의 요정을 따라서 오즈의 성을 찾아나서는
모험의 꿈을 타고 무지개를 건너
베일에 싸인 마녀조차 얻지 못한 신비의 힘으로
마법에 묶인 사람들 자유롭게 해
Why don't you make your dreams come true
When you were younger and
you thought all things were possible
Of course when I was younger
I was navie now I'm older
Why do you feel that way whenever you do
make a wish for your dreams to come true
Please make my dreams come true
Yes way to go
날지 못하는 피터팬 웬디 두 팔을 하늘 높이
마음엔 행복한 순간만이 가득
Oh! ideal taste of enjoyment
저 구름 위로 동화의 나라 닫힌 성문을 열면
간절한 소망의 힘 그 하나로 다 이룰 수 있어

짙게 드리운 안개숲도 주문으로 숨쉬는 섬에도
아름다운 미래의 꿈 펼쳐지게 해
Have you ever heard of the story
about the black hearted prince and
the wicked Cinderella
No I haven't it is a story
I can't even imagined believe
Why can't you believe it could be true
Just maybe it is a story of you and I
Yes now I see the truth Yes maybe you do
알고 싶지 않은 건 모두 다 저 넓은 하늘 높이
마음엔 행복한 순간만이 가득
Oh! ideal taste of enjoyment
저 구름 위로 동화의 나라 닫힌 성문을 열면
간절한 소망의 힘 그 하나로 다 이룰 수 있어
날지 못하는 피터팬 웬디 두 팔을 하늘 높이
마음엔 행복한 순간만이 가득
Oh! ideal taste of enjoyment
저 구름 위로 동화의 나라 닫힌 성문을 열면
간절한 소망의 힘 그 하나로 다 이룰 수 있어 있어 있어"
1990,2009,그대와 함께,더 블루,m,g,손지창,"그대여 나의 두 눈을 봐요
그대의 눈 빛 속에 내가 들어갈 수 있도록
이제는 솔직하게 얘길 해봐요
더이상 숨기지 말고

그대여 두 눈을 감아요
눈을 뜨지 않아도 마음으로 볼 수가 있어
언제나 그대 숨결 느낄 수 있도록
내곁에 있어요 지금 이대로

지난 오랜 시간 동안 한번도 말은 안했지만
그댈 위한 내 마음은 그대로인걸
처음 만난 순간부터 나의 마지막 그 날까지
그대만이 나의 마음속에 언제까지나

지난 오랜 시간 동안 한번도 말은 안했지만
그대 위한 내 마음은 그대로인걸
처음 만난 순간부터 나의 마지막 그 날까지
그대만이 나의 마음속에 언제까지나"
1990,1994,"서울, 이곳은",장철웅,m,s,김순곤,"아무래도 난 돌아가야겠어
이곳은 나에겐 어울리지 않아
화려한 유혹 속에서 웃곤 있지만
모든 것이 낯설기만 해
외로움에 길들여짐으로
차라리 혼자가 마음 편한 것을
어쩌면 너는 아직도 이해 못하지
내가 너를 모르는 것처럼
언제나 선택이란 둘 중에 하나
연인 또는 타인뿐인 걸
그 무엇도 될 수 없는 나의 슬픔을
무심하게 바라만 보는 너
첨으로 난 돌아가야겠어
힘든 건 모두 다 다를 게 없지만
나에게 필요한 것은 휴식뿐이야
약한 모습 보여서 미안해

하지만 언젠가는 돌아올 거야
휴식이란 그런 거니깐
내 마음이 넓어지고 자유로워져
너를 다시 만나면 좋을 거야"
1990,1993,너를 잊을 수 없어,최연제,f,s,최연제,"멀어지는 너의 모습 바라보며
싸늘하게 느껴진 너의 미소
잊지못할 추억들을 간직한채
떠나버린 뒤에 난 후회한거야
너를 잊을 수 없어
그리움을 참으려고 애써왔어
다시 만날 날을 기다리며
너를 잊을 수 없어
잠시 너를
홀로 남겨둔 것 뿐야
영원한 날들을 위해

누구보다 사랑했던 너였기에
초라한 나의 모습 숨긴채
두려워서 말 못하고 떠나지만
잠시 나는 널 위해 떠나간거야
너를 잊을 수 없어
그리움을 참으려고 애써왔어
다시 만날 날을 기다리며
너를 잊을 수 없어
잠시 너를
홀로 남겨둔 것 뿐야
영원한 날들을 위해

너를 잊을 수 없어
그리움을 참으려고 애써왔어
다시 만날 날을 기다리며
너를 잊을 수 없어
잠시 너를
홀로 남겨둔 것 뿐야
영원한 날들을 위해
너를 잊을 수 없어
그리움을 참으려고 애써왔어
다시 만날 날을 기다리며
너를 잊을 수 없어
잠시 너를
홀로 남겨둔 것 뿐야
영원한 날들을 위해
영원한 날들을 위해"
1990,1993,종로에서,김종서,m,s,안병호,"그렇게 떠나야만 했던 시간속에서
너를 보내기는 정말 싫었어
돌아서는 너의 슬픈 미소속에
사무친 그리움을 나는 알았어
회기로 향하던 쓸쓸한 플랫폼에서
서성이던 모습 보이지 않고
허전한 빈공간 속을 걷고 있는
너의 모습 생각해 봤어
오고가는 많은 사람들 속에서
너는 무얼 생각하고 있을까
두눈에 이슬 가득 담고 슬픈미소 지으며
무얼 그리워 하고 있을까
내가 곁에 있어도 그립다고 말하던 그대여
힘겹던 네모습이 나를 울리네
내가 곁에 있어도 그립다고 말하던 그대에게
내일은 사랑한다 말해 줄꺼야

오고가는 많은 사람들 속에서
너는 무얼 생각하고 있을까
두눈에 이슬 가득 담고 슬픈미소 지으며
무얼 그리워 하고 있을까
내가 곁에 있어도 그립다고 말하던 그대여
힘겹던 네모습이 나를 울리네
내가 곁에 있어도 그립다고 말하던 그대에게
내일은 사랑한다 말해 줄꺼야
내가 곁에 있어도 그립다고 말하던 그대에게
내일은 사랑한다 말해 줄꺼야"
1990,1994,Paradise,모노,m,g,미상,"왜 내게 그런 말을 못하니
아직도 내가 타인처럼 느껴지니
헤어질 때면
작은 소리로 나에게 말하지
전화할게 예예예
그렇지만 한번이라도
전화로 내게 말을 한적 없었지
오늘은 너에게 들을 수 있을까
속삭이듯 사랑한다고
집으로 돌아오는 거리에서
마주친 수많은 연인들
즐거운 웃음들 왠지 나만
혼자인 것 같았어
하지만 집에 돌아오니
전화기에 담겨진 너의 말 있었지
달콤한 소리로
사랑한다 말을 하고 있었어
paradise 느낄 수 있었어
오래 전부터 그런 말을 하려 했던걸
paradise 벌써 난 꿈꾸지
둘이서 함께 만들어 가는 세상을
왜 내게 그런 말을 못하니
아직도 내가 타인처럼 느껴지니
오늘은 너에게 들을 수 있을까
속삭이듯 사랑한다고
집으로 돌아오니
전화기에 담겨진 너의 말 있었지
달콤한 소리로
사랑한다 말을 하고 있었어
paradise 느낄 수 있었어
오래 전부터 그런 말을 하려 했던걸
paradise 벌써 난 꿈꾸지
둘이서 함께 만들어 가는 세상을
paradise 느낄 수 있었어
오래 전부터 그런 말을 하려 했던걸
paradise 벌써 난 꿈꾸지"
1990,1993,어떤 기다림,김건모,m,s,김창환,"어제와 같은 시간이 나의
방안에 흐르고 있어
며칠 째 너로 인해 난 아무것도
할 수 없었지
그저 한숨을 내쉬며 널 잊으려고
했었지만
나의 마음속엔 오늘도 그리움만
더 커져가고 있어
하얗게 지우려 했지만 추억의
낙서가 너무 많아
시간이 널 지울때까지 난 그냥
너를 기다릴거야
난 습관처럼 전화기를
바라보고 있어
혹시 너의 맘이 변해 내게 다시
전화를 걸지 않을까
벨 소리에 나의 마음
두근거리지만
역시 넌 아니었어 그건 나의
기대였을 뿐
오늘도 나의 노트에는 너의
이름을 채우고 있어
천번을 더 쓰고 읽어야 니가 다시
돌아올 것 같아
난 지금 너에게 편지를 써
내 못다한 그 얘기들을
아직 너만을 기다리는 나에게
다시 돌아오라고
어제와 같은 시간이 나의 방안에
흐르고 있어
며칠 째 너로 인해 난 아무것도
할 수 없었지
그저 한숨을 내쉬며 널 잊으려고
했었지만
나의 마음속엔 오늘도 그리움만
더 커져가고 있어
하얗게 지우려 했지만 추억의
낙서가 너무 많아
시간이 널 지울때까지 난 그냥
너를 기다릴거야
난 습관처럼 전화기를
바라보고 있어
혹시 너의 맘이 변해 내게 다시
전화를 걸지 않을까
벨 소리에 나의 마음
두근거리지만
역시 넌 아니었어
그건 나의 기대였을 뿐
오늘도 나의 노트에는 너의
이름을 채우고 있어
천번을 더 쓰고 읽어야 니가
다시 돌아올 것 같아
난 지금 너에게 편지를 써 내
못다한 그 얘기들을
아직 너만을 기다리는 나에게
다시 돌아오라고"
1990,1994,이유같지 않은 이유,박미경,f,s,김창환,"아무것도 필요없어 니가 나를 떠나려한다면
나를 사랑했단 말도 모두 연극처럼 느낄뿐야
마음이 변했다면 이유를 대지마~~예
내가 싫어진걸 난 알고있어
가식적인 말로 나를 위로하려고 하지마
이젠 기대하지않아
너의곁엔 다른 얼굴 다른모습 뿐야
다시는 나도 돌아가지 않아 너를위해 더이상 난
슬퍼지긴 싫어
무슨말을 하는거야 나는 너를 이해할수 없어
이유같지 않은 이유로 나를 설득하려고하지마
이젠 내맘속엔 너의 자린 없어...~~예
모두 버린거야 지금까지
내게 남겨진 슬픈 사랑의 모든 기억들
이젠 기대하지않아 너의곁엔 다른얼굴 다른모습뿐야
다시는 나도 돌아가지 않아 너를 위해 더이상 난
슬퍼지긴 싫어

이젠 기대하지않아
너의곁엔 다른얼굴 다른 모습뿐야
다시는 나도 돌아가지않아
너를 위해 더이상 난 슬퍼지긴싫어

이젠 기대하지않아
너의곁엔 다른얼굴 다른 모습뿐야
다시는 나도 돌아가지않아
너를 위해 더이상 난 슬퍼지긴싫어
빠밤~~~~"
1990,2013,친구에게,김민기,m,s,김민기,"우리는 오랜 친구는 아니지만
왠지 정이 든 것 같아
누구든지 잊을 수 없는
추억이 있겠지
지금은 너에게 맡기고 싶어
나의 마음을
하지만 언제든 우리 사이에는
이별이 다가오겠지
생각하기 싫지만 걱정이 되는 걸
지금까지 조금 어색해도
이젠 마음대로 웃고 싶어
너를 만나 느낀 모든 것을
내 맘 속에 영원히 두고 싶어
우리는 깊은 대화는 없었지만
왠지 편안한 것 같아
누구든지 만날 수 있는
사람은 많지만
지금은 너에게 기대고 싶어
나의 마음을
하지만 언제든 우리 사이에는
이별이 다가오겠지
생각하기 싫지만 걱정이 되는 걸
언젠가는 세월 지나가고
우리들은 미소로 말하겠지
너를 만나 느낀 모든 것을
내 맘 속에 영원히 두고 있어
지금까지 조금 어색해도
이젠 마음대로 웃고 싶어
너를 만나 느낀 모든 것을
내 맘 속에 영원히 두고 싶어"
1990,1993,슬픈 연인,양수경,f,s,박의수,"아무것도 원하지 않았잖아 그저 곁에
있어 달라 했을뿐인데 무엇이 그렇게
그대의 마음을 아프게 했는지
알 수 없지만 지금까지 내가 원한건
너뿐이지 그대를 사랑한 내 마음만큼
표현하지 못한건 내 잘못이야 하지만
한번도 너의 모습을 잊은 적이 없어

그대를 사랑한 내 마음만큼 표현하지
못한건 내 잘못이야 하지만 한번도
너의 모습을 잊은 적이 없어 그대를
아끼는 내 마음만은 이 세상
그 누구보다 더할거야 어차피 잊으려
했었다면은 나 먼저 떠났을거야"
1990,1994,새로운 느낌,뮤,f/m,g,조진호,"난 너의 그런 표현이 싫었어
언제나 뚜렷한 표현이
중요한거야
그건 우리들의 특징이 아니겠니
적어도 사랑이란 말을 논한다면
어쨌든 너에게 변화가
있어야 하지
조금은 신선한 세련된 느낌으로
때로는 엉뚱하게
사랑한단 말도 한번 해보고
때론 아주 무섭게 다가와 하이야
전화를 걸면 넌 언제나
매일 똑같은 얘기속에 나를찾고
내가 전화 할 때면
너는 항상 잠에 취해
난 알 수 없어 너의 그 모든걸
왠지 모르게 순수해 보이긴해도
생각해보면 넌 멍청해
때로는 엉뚱하게
사랑한단 말도 한번 해보고
때론 아주 무섭게 다가와 하이야
유행이 지난 얘기들을
아주 재미있는 얘기처럼
흥분하며
이건 웃어야 할지 울어야 할지
고민만 하다가
나는 웃고 말았어
전화를 걸면 넌 언제나
매일 똑같은 얘기속에 나를찾고
내가 전화 할 때면
너는 항상 잠에 취한 목소리로
1 2 3 4
유행이 지난 얘기들을
아주 재미있는 얘기처럼
흥분하며
이건 웃어야 할지 울어야 할지
고민만 하다가 웃곤하지"
